da_ente;da_tipo;da_valor
79181986;PUBLIC_FIGURE;N
79181986;RISK_TYPE;PN3
79364150;CUSTOMER_OFFICE;174
79364150;EJECUTIVO_VENTA;47
79364150;HIGH_RISK_SCORE;BJ
79364150;MANAGER_ASSISTANT;34
79364150;PUBLIC_FIGURE;N
79364150;RISK_TYPE;PN1
79925705;CUSTOMER_OFFICE;174
79925705;HIGH_RISK_SCORE;BJ
79925705;MANAGER_ASSISTANT;34
79925705;PUBLIC_FIGURE;N
79925705;RISK_TYPE;PN2
80990979;CUSTOMER_OFFICE;184
80990979;DEPOSITOS_MENSUALES;
80990979;EJECUTIVO_VENTA;40
80990979;HIGH_RISK_SCORE;BJ
80990979;KYC_CUSTOMER;S
80990979;LOGIN COBIS;
80990979;MANAGER_ASSISTANT;41
80990979;PUBLIC_FIGURE;N
80990979;RETIROS_MENSUALES;
80990979;RISK_TYPE;PN1
80990979;TIER_CADD;
80990979;WATCH_LIST_CODE;
81871744;CUSTOMER_OFFICE;192
81871744;MANAGER_ASSISTANT;21
81871744;PUBLIC_FIGURE;N
81871744;RISK_TYPE;PN1
79366404;CUSTOMER_OFFICE;180
79366404;EJECUTIVO_VENTA;63
79366404;HIGH_RISK_SCORE;BJ
79366404;KYC_CUSTOMER;S
79366404;MANAGER_ASSISTANT;37
79366404;PUBLIC_FIGURE;N
79366404;RISK_TYPE;PN1
79731790;CUSTOMER_OFFICE;174
79731790;MANAGER_ASSISTANT;34
79731790;PUBLIC_FIGURE;N
79731790;RISK_TYPE;PN1
80595905;CUSTOMER_OFFICE;174
80595905;DEPOSITOS_MENSUALES;
80595905;EJECUTIVO_VENTA;18
80595905;HIGH_RISK_SCORE;BJ
80595905;KYC_CUSTOMER;S
80595905;LOGIN COBIS;
80595905;MANAGER_ASSISTANT;34
80595905;PUBLIC_FIGURE;N
80595905;RETIROS_MENSUALES;
80595905;RISK_TYPE;PN3
80595905;TIER_CADD;
80595905;WATCH_LIST_CODE;
81537364;CUSTOMER_OFFICE;238
81537364;MANAGER_ASSISTANT;32
81537364;PUBLIC_FIGURE;N
81537364;RISK_TYPE;PN1
81949387;CUSTOMER_OFFICE;180
81391866;RETIROS_MENSUALES;
81391866;LOGIN COBIS;
81391866;EJECUTIVO_VENTA;32
81949387;HIGH_RISK_SCORE;AL
81949387;MANAGER_ASSISTANT;37
81949387;PUBLIC_FIGURE;N
81949387;RISK_TYPE;PN1
82456449;CUSTOMER_OFFICE;174
82456449;MANAGER_ASSISTANT;34
82456449;PUBLIC_FIGURE;N
82456449;RISK_TYPE;PN1
81139180;CUSTOMER_OFFICE;174
81139180;MANAGER_ASSISTANT;34
81139180;PUBLIC_FIGURE;N
81139180;RISK_TYPE;PN1
82422951;CUSTOMER_OFFICE;238
82422951;EJECUTIVO_VENTA;45
82422951;HIGH_RISK_SCORE;BJ
82422951;MANAGER_ASSISTANT;32
82422951;PUBLIC_FIGURE;N
82422951;RISK_TYPE;PN1
78551402;CUSTOMER_OFFICE;172
78551402;DEPOSITOS_MENSUALES;
78551402;EJECUTIVO_VENTA;
78551402;HIGH_RISK_SCORE;BJ
78551402;KYC_CUSTOMER;S
78551402;LOGIN COBIS;
78551402;MANAGER_ASSISTANT;35
78551402;PUBLIC_FIGURE;N
78551402;RETIROS_MENSUALES;
78551402;RISK_TYPE;PN2
78551402;TIER_CADD;
78551402;WATCH_LIST_CODE;
78571896;CUSTOMER_OFFICE;174
78571896;MANAGER_ASSISTANT;34
78571896;PUBLIC_FIGURE;N
78571896;RISK_TYPE;PN1
78603550;CUSTOMER_OFFICE;174
78603550;MANAGER_ASSISTANT;34
78603550;PUBLIC_FIGURE;N
78603550;RISK_TYPE;PN1
78603976;CUSTOMER_OFFICE;180
78603976;DEPOSITOS_MENSUALES;
78603976;EJECUTIVO_VENTA;23
78603976;HIGH_RISK_SCORE;BJ
78603976;KYC_CUSTOMER;S
78603976;LOGIN COBIS;
78603976;MANAGER_ASSISTANT;37
78603976;PUBLIC_FIGURE;N
78603976;RETIROS_MENSUALES;
78603976;RISK_TYPE;PN3
78603976;TIER_CADD;
78603976;WATCH_LIST_CODE;
78645857;CUSTOMER_OFFICE;174
78645857;HIGH_RISK_SCORE;BJ
78645857;MANAGER_ASSISTANT;34
78645857;PUBLIC_FIGURE;N
78645857;RISK_TYPE;PN1
78655496;CUSTOMER_OFFICE;186
78655496;MANAGER_ASSISTANT;33
81391866;ID_GENERA_DIVISA;
81391866;PORCENTAJE_GENERA_DIVISA;
81391866;CRITERIO_GENERA_DIVISA;
78655496;PUBLIC_FIGURE;N
78655496;RISK_TYPE;PN1
78691980;CUSTOMER_OFFICE;180
78691980;EJECUTIVO_VENTA;63
78691980;HIGH_RISK_SCORE;BJ
78691980;KYC_CUSTOMER;S
78691980;MANAGER_ASSISTANT;37
78691980;PUBLIC_FIGURE;N
78691980;RISK_TYPE;PN1
78751355;CUSTOMER_OFFICE;180
78751355;MANAGER_ASSISTANT;37
78751355;PUBLIC_FIGURE;N
78751355;RISK_TYPE;PN1
78945125;CUSTOMER_OFFICE;174
78945125;MANAGER_ASSISTANT;34
78945125;PUBLIC_FIGURE;N
78945125;RISK_TYPE;PN1
78977957;CUSTOMER_OFFICE;238
78977957;MANAGER_ASSISTANT;32
78977957;PUBLIC_FIGURE;N
78977957;RISK_TYPE;PN1
79495174;CUSTOMER_OFFICE;174
79495174;MANAGER_ASSISTANT;34
79495174;PUBLIC_FIGURE;N
79495174;RISK_TYPE;PN1
79034860;CUSTOMER_OFFICE;238
79034860;MANAGER_ASSISTANT;32
79034860;PUBLIC_FIGURE;N
79034860;RISK_TYPE;PN1
79038989;CUSTOMER_OFFICE;174
79038989;EJECUTIVO_VENTA;18
79038989;HIGH_RISK_SCORE;BJ
79038989;MANAGER_ASSISTANT;34
79038989;PUBLIC_FIGURE;N
79038989;RISK_TYPE;PN1
79050962;CUSTOMER_OFFICE;284
79050962;DEPOSITOS_MENSUALES;
79050962;EJECUTIVO_VENTA;
79050962;HIGH_RISK_SCORE;BJ
79050962;KYC_CUSTOMER;S
79050962;LOGIN COBIS;
79050962;MANAGER_ASSISTANT;35
79050962;PUBLIC_FIGURE;N
79050962;RETIROS_MENSUALES;
79050962;RIESGO_COLABORADOR;N/A
79050962;RISK_TYPE;PN2
79050962;TIER_CADD;
79050962;WATCH_LIST_CODE;
79067504;CUSTOMER_OFFICE;174
79067504;EJECUTIVO_VENTA;18
79067504;HIGH_RISK_SCORE;BJ
79067504;KYC_CUSTOMER;S
79067504;MANAGER_ASSISTANT;34
79067504;PUBLIC_FIGURE;N
79067504;RISK_TYPE;PN1
79103128;CUSTOMER_OFFICE;174
81466114;TIER_CADD;
81391866;ID_FUENTE_GENERA_DIVISA;
80595905;APODERADO_SI_NO;N
79103128;EJECUTIVO_VENTA;18
79103128;HIGH_RISK_SCORE;BJ
79103128;MANAGER_ASSISTANT;34
79103128;PUBLIC_FIGURE;N
79103128;RISK_TYPE;PN1
78811986;CUSTOMER_OFFICE;174
78811986;DEPOSITOS_MENSUALES;
78811986;EJECUTIVO_VENTA;155
78811986;HIGH_RISK_SCORE;BJ
78811986;KYC_CUSTOMER;s
78811986;MANAGER_ASSISTANT;34
78811986;PUBLIC_FIGURE;N
78811986;RETIROS_MENSUALES;
78811986;RISK_TYPE;PJA
78811986;TIER_CADD;
78811986;WATCH_LIST_CODE;
79114790;CUSTOMER_OFFICE;174
79114790;MANAGER_ASSISTANT;34
79114790;PUBLIC_FIGURE;N
79114790;RISK_TYPE;PN1
79143979;CUSTOMER_OFFICE;172
79143979;HIGH_RISK_SCORE;BJ
79143979;KYC_CUSTOMER;S
79143979;MANAGER_ASSISTANT;35
79143979;PUBLIC_FIGURE;N
79143979;RISK_TYPE;PN1
79289841;CUSTOMER_OFFICE;174
79289841;EJECUTIVO_VENTA;18
79289841;HIGH_RISK_SCORE;BJ
79289841;KYC_CUSTOMER;S
79289841;MANAGER_ASSISTANT;34
79289841;PUBLIC_FIGURE;N
79289841;RISK_TYPE;PN3
79292460;CUSTOMER_OFFICE;174
79292460;EJECUTIVO_VENTA;18
79292460;HIGH_RISK_SCORE;BJ
79292460;KYC_CUSTOMER;S
79292460;MANAGER_ASSISTANT;34
79292460;PUBLIC_FIGURE;N
79292460;RISK_TYPE;PN1
79344290;CUSTOMER_OFFICE;174
79344290;HIGH_RISK_SCORE;BJ
79344290;MANAGER_ASSISTANT;34
79344290;PUBLIC_FIGURE;N
79344290;RISK_TYPE;PN1
79383503;CUSTOMER_OFFICE;174
79383503;DEPOSITOS_MENSUALES;
79383503;EJECUTIVO_VENTA;47
79383503;HIGH_RISK_SCORE;BJ
79383503;KYC_CUSTOMER;S
79383503;MANAGER_ASSISTANT;34
79383503;PUBLIC_FIGURE;N
79383503;RETIROS_MENSUALES;
79383503;RISK_TYPE;PN3
79383503;TIER_CADD;
79383503;WATCH_LIST_CODE;
81302081;APODERADO_SI_NO;N
80595905;RIESGO_COLABORADOR;
79395641;CUSTOMER_OFFICE;174
79395641;MANAGER_ASSISTANT;34
79395641;PUBLIC_FIGURE;N
79395641;RISK_TYPE;PN3
79442267;CUSTOMER_OFFICE;174
79442267;DEPOSITOS_MENSUALES;
79442267;EJECUTIVO_VENTA;0
79442267;HIGH_RISK_SCORE;AL
79442267;KYC_CUSTOMER;S
79442267;MANAGER_ASSISTANT;34
79442267;PUBLIC_FIGURE;N
79442267;RETIROS_MENSUALES;
79442267;RIESGO_COLABORADOR;N/A
79442267;RISK_TYPE;PN1
79442267;TIER_CADD;
79442267;WATCH_LIST_CODE;S
79471003;CUSTOMER_OFFICE;238
79471003;MANAGER_ASSISTANT;32
79471003;PUBLIC_FIGURE;N
79471003;RISK_TYPE;PN1
79558028;CUSTOMER_OFFICE;174
79558028;MANAGER_ASSISTANT;34
79558028;PUBLIC_FIGURE;N
79558028;RISK_TYPE;PN1
79591360;CUSTOMER_OFFICE;284
79591360;DEPOSITOS_MENSUALES;
79591360;EJECUTIVO_VENTA;105
79591360;HIGH_RISK_SCORE;BJ
79591360;KYC_CUSTOMER;S
79591360;LOGIN COBIS;
79591360;MANAGER_ASSISTANT;25
79591360;PUBLIC_FIGURE;N
79591360;RETIROS_MENSUALES;
79591360;RISK_TYPE;PN1
79591360;TIER_CADD;
79591360;WATCH_LIST_CODE;
81940088;CUSTOMER_OFFICE;284
81940088;DEPOSITOS_MENSUALES;
81940088;EJECUTIVO_VENTA;81
81940088;HIGH_RISK_SCORE;AL
81940088;KYC_CUSTOMER;S
81940088;LOGIN COBIS;
81940088;MANAGER_ASSISTANT;34
81940088;PUBLIC_FIGURE;S
81940088;RETIROS_MENSUALES;
81940088;RISK_TYPE;PEP
81940088;TIER_CADD;
81940088;WATCH_LIST_CODE;
79650560;CUSTOMER_OFFICE;174
79650560;EJECUTIVO_VENTA;0
79650560;HIGH_RISK_SCORE;BJ
79650560;KYC_CUSTOMER;S
79650560;MANAGER_ASSISTANT;34
79650560;PUBLIC_FIGURE;N
79650560;RISK_TYPE;PN1
79650838;CUSTOMER_OFFICE;174
79650838;MANAGER_ASSISTANT;34
81391866;RIESGO_COLABORADOR;
81391866;RESP_AGENTE_EXTR;N
80595905;RESP_AGENTE_EXTR;N
79650838;PUBLIC_FIGURE;N
79650838;RISK_TYPE;PN1
79140562;CUSTOMER_OFFICE;174
79140562;EJECUTIVO_VENTA;18
79140562;HIGH_RISK_SCORE;BJ
79140562;KYC_CUSTOMER;S
79140562;MANAGER_ASSISTANT;34
79140562;PUBLIC_FIGURE;N
79140562;RISK_TYPE;PN1
79828998;CUSTOMER_OFFICE;174
79828998;DEPOSITOS_MENSUALES;
79828998;EJECUTIVO_VENTA;0
79828998;HIGH_RISK_SCORE;AL
79828998;KYC_CUSTOMER;S
79828998;MANAGER_ASSISTANT;34
79828998;PUBLIC_FIGURE;N
79828998;RETIROS_MENSUALES;
79828998;RISK_TYPE;PN3
79828998;TIER_CADD;
79828998;WATCH_LIST_CODE;
79848417;CUSTOMER_OFFICE;174
79848417;DEPOSITOS_MENSUALES;
79848417;EJECUTIVO_VENTA;18
79848417;HIGH_RISK_SCORE;BJ
79848417;KYC_CUSTOMER;S
79848417;LOGIN COBIS;
79848417;MANAGER_ASSISTANT;34
79848417;PUBLIC_FIGURE;N
79848417;RETIROS_MENSUALES;
79848417;RISK_TYPE;PN1
79848417;TIER_CADD;
79848417;WATCH_LIST_CODE;
79882607;CUSTOMER_OFFICE;174
79882607;MANAGER_ASSISTANT;34
79882607;PUBLIC_FIGURE;N
79882607;RISK_TYPE;PN1
79927660;CUSTOMER_OFFICE;174
79927660;EJECUTIVO_VENTA;0
79927660;HIGH_RISK_SCORE;BJ
79927660;MANAGER_ASSISTANT;34
79927660;PUBLIC_FIGURE;N
79927660;RISK_TYPE;PN1
79942995;CUSTOMER_OFFICE;174
79942995;MANAGER_ASSISTANT;34
79942995;PUBLIC_FIGURE;N
79942995;RISK_TYPE;PN1
79936430;CUSTOMER_OFFICE;174
79936430;DEPOSITOS_MENSUALES;
79936430;EJECUTIVO_VENTA;18
79936430;HIGH_RISK_SCORE;BJ
79936430;KYC_CUSTOMER;S
79936430;LOGIN COBIS;
79936430;MANAGER_ASSISTANT;34
79936430;PUBLIC_FIGURE;N
79936430;RETIROS_MENSUALES;
79936430;RISK_TYPE;PN1
79936430;TIER_CADD;
81302081;KYC_CUSTOMER;
80985908;RISK_TYPE;PN1
81089809;CUSTOMER_OFFICE;174
81089809;HIGH_RISK_SCORE;BJ
81089809;KYC_CUSTOMER;S
81089809;MANAGER_ASSISTANT;34
81089809;PUBLIC_FIGURE;N
81089809;RISK_TYPE;PN3
81213909;CUSTOMER_OFFICE;172
81213909;EJECUTIVO_VENTA;56
81213909;HIGH_RISK_SCORE;BJ
81213909;MANAGER_ASSISTANT;35
81213909;PUBLIC_FIGURE;N
81213909;RISK_TYPE;PN1
81536252;CUSTOMER_OFFICE;174
81536252;HIGH_RISK_SCORE;AL
81536252;KYC_CUSTOMER;S
81536252;MANAGER_ASSISTANT;34
81536252;PUBLIC_FIGURE;S
81536252;RISK_TYPE;PEP
81728526;CUSTOMER_OFFICE;174
81728526;HIGH_RISK_SCORE;BJ
81728526;MANAGER_ASSISTANT;34
81728526;PUBLIC_FIGURE;N
81728526;RISK_TYPE;PN1
81835217;CUSTOMER_OFFICE;174
81835217;DEPOSITOS_MENSUALES;
81835217;HIGH_RISK_SCORE;BJ
81835217;MANAGER_ASSISTANT;34
81835217;PUBLIC_FIGURE;N
81835217;RETIROS_MENSUALES;
81835217;RISK_TYPE;PN1
81835217;TIER_CADD;
81835217;WATCH_LIST_CODE;
81996393;CUSTOMER_OFFICE;174
81996393;MANAGER_ASSISTANT;34
81996393;PUBLIC_FIGURE;N
81996393;RISK_TYPE;PN1
82061037;CUSTOMER_OFFICE;238
82061037;MANAGER_ASSISTANT;32
82061037;PUBLIC_FIGURE;N
82061037;RISK_TYPE;PN3
82171509;CUSTOMER_OFFICE;172
82171509;DEPOSITOS_MENSUALES;
82171509;EJECUTIVO_VENTA;61
82171509;HIGH_RISK_SCORE;BJ
82171509;KYC_CUSTOMER;S
82171509;LOGIN COBIS;
82171509;MANAGER_ASSISTANT;35
82171509;PUBLIC_FIGURE;N
82171509;RETIROS_MENSUALES;
82171509;RISK_TYPE;PN3
82171509;TIER_CADD;
82171509;WATCH_LIST_CODE;
82345191;CUSTOMER_OFFICE;174
82345191;MANAGER_ASSISTANT;34
82345191;PUBLIC_FIGURE;N
82345191;RISK_TYPE;PN1
78700572;WATCH_LIST_CODE;
78700572;TIER_CADD;
78700572;DEPOSITOS_MENSUALES;
81026084;CUSTOMER_OFFICE;284
81026084;DEPOSITOS_MENSUALES;
81026084;EJECUTIVO_VENTA;
81026084;HIGH_RISK_SCORE;BJ
81026084;KYC_CUSTOMER;S
81026084;LOGIN COBIS;
81026084;MANAGER_ASSISTANT;25
81026084;PUBLIC_FIGURE;N
81026084;RETIROS_MENSUALES;
81026084;RISK_TYPE;PN1
81026084;TIER_CADD;
81026084;WATCH_LIST_CODE;
78702370;CUSTOMER_OFFICE;174
78702370;MANAGER_ASSISTANT;34
78702370;PUBLIC_FIGURE;N
78702370;RISK_TYPE;PN1
80045816;CUSTOMER_OFFICE;174
80045816;EJECUTIVO_VENTA;47
80045816;HIGH_RISK_SCORE;BJ
80045816;MANAGER_ASSISTANT;34
80045816;PUBLIC_FIGURE;N
80045816;RISK_TYPE;PN1
80045840;CUSTOMER_OFFICE;174
80045840;EJECUTIVO_VENTA;18
80045840;HIGH_RISK_SCORE;BJ
80045840;KYC_CUSTOMER;S
80045840;MANAGER_ASSISTANT;34
80045840;PUBLIC_FIGURE;N
80045840;RISK_TYPE;PN1
80129424;CUSTOMER_OFFICE;172
80129424;MANAGER_ASSISTANT;35
80129424;PUBLIC_FIGURE;N
80129424;RISK_TYPE;PN3
80906480;CUSTOMER_OFFICE;238
80906480;MANAGER_ASSISTANT;32
80906480;PUBLIC_FIGURE;N
80906480;RISK_TYPE;PN1
81818070;CUSTOMER_OFFICE;178
81818070;MANAGER_ASSISTANT;30
81818070;PUBLIC_FIGURE;N
81818070;RISK_TYPE;PN1
81309426;CUSTOMER_OFFICE;174
81309426;MANAGER_ASSISTANT;34
81309426;PUBLIC_FIGURE;N
81309426;RISK_TYPE;PN1
78555483;CUSTOMER_OFFICE;174
78555483;EJECUTIVO_VENTA;18
78555483;HIGH_RISK_SCORE;BJ
78555483;KYC_CUSTOMER;S
78555483;MANAGER_ASSISTANT;34
78555483;PUBLIC_FIGURE;N
78555483;RISK_TYPE;PN3
78559101;CUSTOMER_OFFICE;192
78559101;DEPOSITOS_MENSUALES;
78559101;EJECUTIVO_VENTA;20
78559101;HIGH_RISK_SCORE;BJ
81026084;ID_GENERA_DIVISA;
81026084;PORCENTAJE_GENERA_DIVISA;
78700572;RETIROS_MENSUALES;
78559101;LOGIN COBIS;
78559101;MANAGER_ASSISTANT;21
78559101;PUBLIC_FIGURE;N
78559101;RETIROS_MENSUALES;
78559101;RISK_TYPE;PN1
78559101;TIER_CADD;
78559101;WATCH_LIST_CODE;
78859962;CUSTOMER_OFFICE;184
78859962;MANAGER_ASSISTANT;41
78859962;PUBLIC_FIGURE;N
78859962;RISK_TYPE;PN1
78915617;CUSTOMER_OFFICE;192
78915617;HIGH_RISK_SCORE;BJ
78915617;KYC_CUSTOMER;S
78915617;MANAGER_ASSISTANT;21
78915617;PUBLIC_FIGURE;N
78915617;RISK_TYPE;PN1
79235814;CUSTOMER_OFFICE;174
79235814;MANAGER_ASSISTANT;34
79235814;PUBLIC_FIGURE;N
79235814;RISK_TYPE;PN1
79238821;CUSTOMER_OFFICE;210
79238821;DEPOSITOS_MENSUALES;
79238821;EJECUTIVO_VENTA;150
79238821;HIGH_RISK_SCORE;ME
79238821;KYC_CUSTOMER;S
79238821;LOGIN COBIS;
79238821;MANAGER_ASSISTANT;34
79238821;PUBLIC_FIGURE;N
79238821;RETIROS_MENSUALES;
79238821;RISK_TYPE;PN2
79238821;TIER_CADD;
79238821;WATCH_LIST_CODE;
82407812;CUSTOMER_OFFICE;172
82407812;EJECUTIVO_VENTA;56
82407812;HIGH_RISK_SCORE;BJ
82407812;KYC_CUSTOMER;S
82407812;MANAGER_ASSISTANT;35
82407812;PUBLIC_FIGURE;N
82407812;RISK_TYPE;PN1
79308889;CUSTOMER_OFFICE;192
79308889;DEPOSITOS_MENSUALES;
79308889;EJECUTIVO_VENTA;59
79308889;HIGH_RISK_SCORE;BJ
79308889;KYC_CUSTOMER;S
79308889;LOGIN COBIS;
79308889;MANAGER_ASSISTANT;25
79308889;PUBLIC_FIGURE;N
79308889;RETIROS_MENSUALES;
79308889;RISK_TYPE;PN1
79308889;TIER_CADD;
79308889;WATCH_LIST_CODE;
79453340;CUSTOMER_OFFICE;192
79453340;MANAGER_ASSISTANT;21
79453340;PUBLIC_FIGURE;N
79453340;RISK_TYPE;PN1
80252161;CUSTOMER_OFFICE;192
80830440;EJECUTIVO_VENTA;21
78700572;EJECUTIVO_VENTA;
78700572;RIESGO_COLABORADOR;
79238821;ID_GENERA_DIVISA;
80252161;EJECUTIVO_VENTA;52
80252161;HIGH_RISK_SCORE;BJ
80252161;KYC_CUSTOMER;S
80252161;MANAGER_ASSISTANT;21
80252161;PUBLIC_FIGURE;N
80252161;RISK_TYPE;PN1
79632929;CUSTOMER_OFFICE;174
79632929;DEPOSITOS_MENSUALES;
79632929;EJECUTIVO_VENTA;18
79632929;HIGH_RISK_SCORE;BJ
79632929;LOGIN COBIS;
79632929;MANAGER_ASSISTANT;34
79632929;PUBLIC_FIGURE;N
79632929;RETIROS_MENSUALES;
79632929;RISK_TYPE;PN3
79632929;TIER_CADD;
79632929;WATCH_LIST_CODE;
79744000;CUSTOMER_OFFICE;192
79744000;EJECUTIVO_VENTA;53
79744000;HIGH_RISK_SCORE;BJ
79744000;KYC_CUSTOMER;S
79744000;MANAGER_ASSISTANT;21
79744000;PUBLIC_FIGURE;N
79744000;RISK_TYPE;PN1
79849170;CUSTOMER_OFFICE;182
79849170;HIGH_RISK_SCORE;AL
79849170;MANAGER_ASSISTANT;29
79849170;PUBLIC_FIGURE;N
79849170;RISK_TYPE;PN1
80124295;CUSTOMER_OFFICE;284
80124295;DEPOSITOS_MENSUALES;
80124295;EJECUTIVO_VENTA;98
80124295;HIGH_RISK_SCORE;BJ
80124295;KYC_CUSTOMER;S
80124295;LOGIN COBIS;
80124295;MANAGER_ASSISTANT;33
80124295;PUBLIC_FIGURE;N
80124295;RETIROS_MENSUALES;
80124295;RISK_TYPE;PN3
80124295;TIER_CADD;
80124295;WATCH_LIST_CODE;
